RRUFFID,CODID,RMSE
R050184,9002101,4.4175030182857675
R050184,9002102,4.440783199196884
R050184,9002103,4.4588118393135945
R050184,9002104,4.465002798219781
R050184,9002105,4.475477027416095
R050184,9002106,4.479727165529761
R050184,9002107,4.482996259569465
R050184,9002108,4.487351422423014
R050184,9002109,4.487112613372059
R050184,9002110,4.488466313039093
R050184,9002111,4.48903240303585
R050184,9002112,4.490235584062659
R050184,9002113,4.491491688706719
R050184,9002114,4.4925596716736385
R050184,9002115,4.490252746795087
R050184,9002116,4.490684015572704
R050184,9002117,4.492045390600444
R050184,9002118,4.491562273446195
R050184,9002119,4.49161391720184
R050184,9002120,4.493760862417286
R050184,9002121,4.492301971265694
R050184,9002122,4.490687277944539
R050184,9002123,4.492686391565187
R050184,9002124,4.491019944314401
R050184,9002125,4.491888632314529
R050184,9002126,4.488307386173154
R050184,9002127,4.488990576023517
R050184,9002128,4.487424021818616
R050184,9002129,4.4872131084517255
R050184,9002130,4.482677900063122
R050184,9002131,4.479224439108741
R050184,9002132,4.476824269723924
R050184,9002133,4.468391442963823
R050184,9002134,4.462866138238934
R050184,9002135,4.450739859669232
R050184,9002137,4.393460092545544
R050184,9002138,4.335505010151741
R050184,9002139,4.287383013778096
R050184,9002734,4.206933394937165
R050184,9002737,4.206986180619109
R050184,9002738,4.20698894599682
R050184,9002739,4.203477801726952
R050184,9002741,4.203490637724977
R050184,9002742,4.206895310283168
R050184,9002744,4.2069580350448215
R050184,9002745,4.2034952093401
R050184,9002748,4.193908595847858
R050184,9002750,4.193920195411011
R050184,9002751,4.206933394937165
R050184,9002754,4.203602795043603
R050184,9002757,4.145663371056655
R050184,9002758,4.1437965931722855
R050184,9002844,4.247796812354346
R050184,9002845,4.206219892741798
R050184,9002846,4.294176047006809
R050184,9002847,4.429506239930524
R050184,9002848,4.477106158893313
R050184,9002849,4.490699877405809
R050184,9002850,4.4923153183349
R050184,9002851,4.491000609071045
R050184,9002852,4.494224608915353
R050184,9002853,4.494420476617281
R050184,9002854,4.498297264250022
R050184,9002855,4.501980940971483
R050184,9002856,4.495812095606785
R050184,9002857,4.4970700625395725
R050184,9002858,4.497676990038011
R050184,9002859,4.498994984312995
R050184,9002860,4.4979786409747025
R050184,9002861,4.494330796971936
R050184,9002862,4.493398914766024
R050184,9002863,4.498040498005438
R050184,9002864,4.493744966556088
R050184,9002865,4.491838417333688
R050184,9003479,4.207138867437079
R050184,9003480,4.203345426792859
R050184,9003481,4.076156144747376
R050184,9003482,4.431902431155007
R050184,9003483,4.4719785236919245
R050184,9003484,4.47830358076258
R050184,9003485,4.486559105272412
R050184,9003486,4.454727144996772
R050184,9003487,4.365711937751651
R050184,9003488,4.248989166911406
R050184,9005474,4.14739660792854
R050184,9005767,4.2481885106943205
R050184,9005807,4.005843870180751
R050184,9005808,4.239943496962012
R050184,9005809,4.347014258693303
R050184,9005810,4.462053365765397
R050184,9005811,4.488688751997265
R050184,9007115,4.143502748193604
R050184,9007116,4.062725839916711
R050184,9007117,4.419708098761597
R050184,9007118,4.143492913168672
R050184,9007119,4.458636987849318
R050184,9007120,4.41914572898479
R050184,9007121,4.463178771394455
R050184,9007122,4.470147858760163
R050184,9007123,4.481388238088219
R050184,9007124,4.486368124734464
R050184,9007125,4.488091306134326
R050184,9007126,4.48907981469415
R050184,9007127,4.487571404326893
R050184,9007128,4.4829546699221625
R050184,9007129,4.482268739860781
R050184,9007130,4.477193749522101
R050184,9007131,4.466827238599826
R050184,9007132,4.463274063645242
R050184,9007133,4.453779167873477
R050184,9007134,4.4161491914955215
R050184,9007135,4.044138670199691
R050184,9007136,4.203604098259952
R050184,9010260,4.781729873429871
R050184,9010342,4.047003843181532
R050184,9010343,4.1114878530397005
R050184,9010344,4.137059711843119
R050184,9010345,4.46716047665085
R050184,9010346,4.499088354967285
R050184,9010347,4.500487027674029
R050184,9010348,4.143356363402843
R050184,9010349,4.003061543684347
R050184,9010350,4.249192252150937
R050184,9010351,4.465011433174483
R050184,9010352,4.488790793444201
R050184,9010353,4.489246168455104
R050184,1533155,4.820017341527668
R050184,1540775,4.183387581198634
R050259,1010129,4.386638240640228
R050259,5000120,4.457257935215756
R050259,9001364,3.970431284196518
R050259,9001365,4.163408818167844
R050259,9001367,4.453232347984794
R050259,9001376,4.45483028810148
R050259,9001377,4.454714827080354
R050259,9002044,3.983986165355954
R050259,9002045,4.437530668493754
R050259,9002046,4.440259917323972
R050259,9002047,4.440794021044417
R050259,9002048,4.446063397539884
R050259,9002049,4.448487021354179
R050259,9002050,4.454229490368996
R050259,9002051,4.454234072127826
R050259,9002052,4.454456144149079
R050259,9002053,4.456155103353222
R050259,9002054,4.454042133691583
R050259,9002055,4.4545406270721495
R050259,9002056,4.453189214774056
R050259,9002057,4.454840221595612
R050259,9002058,4.452830050477505
R050259,9002059,4.453300024059665
R050259,9002060,4.452388928178116
R050259,9002061,4.451447140059742
R050259,9002062,4.453383889542118
R050259,9002063,4.452866686960594
R050259,9002064,4.452529052746895
R050259,9002065,4.454188759126546
R050259,9002066,4.4516804613286025
R050259,9002067,4.453572472492442
R050259,9002068,4.452161646144219
R050259,9002069,4.453680456934817
R050259,9002070,4.456018744439087
R050259,9002072,4.452695431628783
R050259,9002073,4.451836537363621
R050259,9002074,4.452041558835704
R050259,9002075,4.448350417442625
R050259,9002076,4.4444824861264145
R050259,9002077,4.441423077960645
R050259,9002078,4.4301856559021076
R050259,9002079,4.354624110592101
R050259,9002080,4.266486440639071
R050259,9002081,4.165006122005423
R050259,9002082,3.984595977903776
R050259,9002083,4.343471313782395
R050259,9002084,4.439868133055157
R050259,9002085,4.444871366068173
R050259,9002086,4.45305881955026
R050259,9002087,4.456724014821245
R050259,9002088,4.45696769449193
R050259,9002089,4.456645467030592
R050259,9002090,4.457436963566381
R050259,9002091,4.456988889754496
R050259,9002092,4.455368904400657
R050259,9002093,4.456536967066383
R050259,9002094,4.454425679268739
R050259,9002095,4.454352469974792
R050259,9002096,4.45301638642355
R050259,9002097,4.336215462894947
R050259,9002098,4.336326569297537
R050259,9002099,4.3829714589492665
R050259,9002100,4.421953633919328
R050259,9002101,4.436132446110216
R050259,9002102,4.442423395912488
R050259,9002103,4.441615771937244
R050259,9002104,4.449044709891893
R050259,9002105,4.450654622224407
R050259,9002106,4.453865011793081
R050259,9002107,4.456788562927943
R050259,9002108,4.456809008162318
R050259,9002109,4.453894941722079
R050259,9002110,4.453614503568278
R050259,9002111,4.452759730139718
R050259,9002112,4.454093017348014
R050259,9002113,4.452087708696665
R050259,9002114,4.4537011728686675
R050259,9002115,4.453262546413895
R050259,9002116,4.451702828247573
R050259,9002117,4.450886162807306
R050259,9002118,4.451813167104103
R050259,9002119,4.451862108097545
R050259,9002120,4.451785750168421
R050259,9002121,4.451990813793841
R050259,9002122,4.4531059925958045
R050259,9002123,4.453674628075105
R050259,9002124,4.452781668793496
R050259,9002125,4.45483018343098
R050259,9002126,4.4544718450195235
R050259,9002127,4.4541621570459045
R050259,9002128,4.4542157285939386
R050259,9002129,4.456631202850038
R050259,9002130,4.4564551682440126
R050259,9002131,4.453429280760168
R050259,9002132,4.452062338178848
R050259,9002133,4.451588151437941
R050259,9002134,4.44663949709313
R050259,9002135,4.443556047729788
R050259,9002137,4.434263645729587
R050259,9002138,4.418558622331929
R050259,9002139,4.405599926299785
R050259,9002734,3.983616799379376
R050259,9002737,3.98374859613479
R050259,9002738,3.9837507449268448
R050259,9002739,3.9772391856042337
R050259,9002741,3.9772581136642864
R050259,9002742,3.983633684790355
R050259,9002744,3.983711664841932
R050259,9002745,3.9772903738212038
R050259,9002748,3.955540419397623
R050259,9002750,3.955554599317424
R050259,9002751,3.983616799379376
R050259,9002754,3.9774224149556243
R050259,9002757,3.9613762027297463
R050259,9002758,3.984569412049879
R050259,9002844,4.056283321829442
R050259,9002845,4.269346152161843
R050259,9002846,4.200699960437365
R050259,9002847,4.3715251012811
R050259,9002848,4.441418115863378
R050259,9002849,4.454706359049957
R050259,9002850,4.452865477185146
R050259,9002851,4.455863252670483
R050259,9002852,4.455792049033805
R050259,9002853,4.45555143732633
R050259,9002854,4.457087897736388
R050259,9002855,4.461084007932503
R050259,9002856,4.456468882242306
R050259,9002857,4.45619659845877
R050259,9002858,4.456721360717156
R050259,9002859,4.458072324236426
R050259,9002860,4.457316771490203
R050259,9002861,4.453287868430839
R050259,9002862,4.452204397766612
R050259,9002863,4.456107211561849
R050259,9002864,4.4528154231238375
R050259,9002865,4.4508612330755275
R050259,9003479,3.9834196178731793
R050259,9003480,4.266306731243913
R050259,9003481,4.029577704175149
R050259,9003482,4.438463156829632
R050259,9003483,4.449368892607574
R050259,9003484,4.4519953696635985
R050259,9003485,4.454020338914057
R050259,9003486,4.438795752611881
R050259,9003487,4.421252991082728
R050259,9003488,4.1332617150093025
R050259,9005474,3.99410184508276
R050259,9005767,4.089600906754948
R050259,9005807,4.090697843806911
R050259,9005808,4.232113898625462
R050259,9005809,4.218018796449251
R050259,9005810,4.4239397229168596
R050259,9005811,4.45287579991603
R050259,9007115,3.984809338403256
R050259,9007116,4.303476796986656
R050259,9007117,4.438670996360202
R050259,9007118,3.984790664389292
R050259,9007119,4.4432011764675545
R050259,9007120,4.437738924519256
R050259,9007121,4.445972179408217
R050259,9007122,4.448662319364047
R050259,9007123,4.454912814057972
R050259,9007124,4.456287959034154
R050259,9007125,4.455111527778615
R050259,9007126,4.454154710155574
R050259,9007127,4.454364462225057
R050259,9007128,4.45480807157036
R050259,9007129,4.456353950399046
R050259,9007130,4.454815077314509
R050259,9007131,4.45096439151995
R050259,9007132,4.447091303780805
R050259,9007133,4.443427284291961
R050259,9007134,4.43799077045947
R050259,9007135,4.277606789076536
R050259,9007136,3.977463289130055
R050259,9010260,4.742915527291524
R050259,9010342,4.037664154381659
R050259,9010343,4.34193893373161
R050259,9010344,3.9878564719011025
R050259,9010345,4.4320391179103655
R050259,9010346,4.46082701237373
R050259,9010347,4.462984581054553
R050259,9010348,3.98448525326588
R050259,9010349,4.1021559995179615
R050259,9010350,4.134150567177774
R050259,9010351,4.428729345974197
R050259,9010352,4.450480649651011
R050259,9010353,4.451615197086713
R050259,1533155,4.786886310661153
R050259,1540775,4.223886409340488
R050392,1010129,4.914389475551838
R050392,5000120,4.972290631542141
R050392,9001364,4.704085502000224
R050392,9001365,4.7649708827455255
R050392,9001367,4.886341308666557
R050392,9001376,4.955438855634984
R050392,9001377,4.9513435170657765
R050392,9002044,4.698177591410425
R050392,9002045,4.6353675899397455
R050392,9002046,4.69528854160503
R050392,9002047,4.79325555692697
R050392,9002048,4.845205974728262
R050392,9002049,4.893812154798614
R050392,9002050,4.914467634826363
R050392,9002051,4.919084271379423
R050392,9002052,4.930272864881124
R050392,9002053,4.941290131507068
R050392,9002054,4.9444010158252905
R050392,9002055,4.955724728038795
R050392,9002056,4.955683130530373
R050392,9002057,4.959678895708672
R050392,9002058,4.962191354482451
R050392,9002059,4.961043262982457
R050392,9002060,4.963520436305317
R050392,9002061,4.965559678146638
R050392,9002062,4.967045046036653
R050392,9002063,4.966427474229945
R050392,9002064,4.9635460801134395
R050392,9002065,4.962557452081331
R050392,9002066,4.960682744627818
R050392,9002067,4.958834676692039
R050392,9002068,4.946977323065037
R050392,9002069,4.943087553010806
R050392,9002070,4.938975801431869
R050392,9002072,4.919284785616376
R050392,9002073,4.907349165102066
R050392,9002074,4.884997770513787
R050392,9002075,4.840031295904209
R050392,9002076,4.774242406764747
R050392,9002077,4.690520470522001
R050392,9002078,4.519426036243247
R050392,9002079,4.658749720117624
R050392,9002080,4.734545528245345
R050392,9002081,4.746608019629816
R050392,9002082,4.699328461059705
R050392,9002083,4.6810191161439345
R050392,9002084,4.641480551054895
R050392,9002085,4.815320515296177
R050392,9002086,4.887052362406827
R050392,9002087,4.915222986654285
R050392,9002088,4.931045184799214
R050392,9002089,4.943846613555656
R050392,9002090,4.95759105577473
R050392,9002091,4.960054353515699
R050392,9002092,4.9642134608098445
R050392,9002093,4.964165285593118
R050392,9002094,4.970398099986552
R050392,9002095,4.968315676297526
R050392,9002096,4.968373562887729
R050392,9002097,4.687056713156585
R050392,9002098,4.686761461476928
R050392,9002099,4.563876805725681
R050392,9002100,4.477432245800006
R050392,9002101,4.629078935311552
R050392,9002102,4.743160738471045
R050392,9002103,4.822569211879157
R050392,9002104,4.874547767404827
R050392,9002105,4.9067340346297215
R050392,9002106,4.9200563671252855
R050392,9002107,4.93117307662162
R050392,9002108,4.939627230252991
R050392,9002109,4.943256186618473
R050392,9002110,4.949289057487973
R050392,9002111,4.955000294235861
R050392,9002112,4.957795994627244
R050392,9002113,4.960960125391926
R050392,9002114,4.962988194562846
R050392,9002115,4.962607261521973
R050392,9002116,4.965155297393257
R050392,9002117,4.965302224646154
R050392,9002118,4.965456040062444
R050392,9002119,4.965501743584861
R050392,9002120,4.967551980891252
R050392,9002121,4.964868335237937
R050392,9002122,4.963028574226724
R050392,9002123,4.960085899467904
R050392,9002124,4.961126578296395
R050392,9002125,4.958228372996337
R050392,9002126,4.955453407202058
R050392,9002127,4.949703001833937
R050392,9002128,4.943492831647662
R050392,9002129,4.939429950556028
R050392,9002130,4.930942134782194
R050392,9002131,4.919679122161947
R050392,9002132,4.907493031678354
R050392,9002133,4.885940884628326
R050392,9002134,4.839505403587163
R050392,9002135,4.780317321219056
R050392,9002137,4.556211853746494
R050392,9002138,4.464693604374701
R050392,9002139,4.506810160895851
R050392,9002734,4.697856356863252
R050392,9002737,4.698280746836669
R050392,9002738,4.698282643522558
R050392,9002739,4.701708586560491
R050392,9002741,4.701765356446026
R050392,9002742,4.697879054330529
R050392,9002744,4.6981477496373865
R050392,9002745,4.701943543952555
R050392,9002748,4.70675501907235
R050392,9002750,4.706817374515907
R050392,9002751,4.697856356863252
R050392,9002754,4.702385257673848
R050392,9002757,4.709626708764413
R050392,9002758,4.708756467715432
R050392,9002844,4.717078065142153
R050392,9002845,4.885921554482071
R050392,9002846,4.922814306357663
R050392,9002847,4.94573713236235
R050392,9002848,4.960881921188291
R050392,9002849,4.965737382337916
R050392,9002850,4.969077182951427
R050392,9002851,4.971753149628521
R050392,9002852,4.97163122915913
R050392,9002853,4.969875621007173
R050392,9002854,4.9746165860626075
R050392,9002855,4.978086292956253
R050392,9002856,4.973381085197467
R050392,9002857,4.973738199046113
R050392,9002858,4.9723122440789975
R050392,9002859,4.975118618864715
R050392,9002860,4.9761844455745425
R050392,9002861,4.972851819462402
R050392,9002862,4.970146713448563
R050392,9002863,4.975684094095683
R050392,9002864,4.971672404616437
R050392,9002865,4.968665816138721
R050392,9003479,4.69851806071283
R050392,9003480,4.8824301564138
